word_galician,translate_word_english,valence_mean,valence_sd,valence_n,arousal_mean,arousal_sd,arousal_n,concrete_mean,concrete_sd,concrete_n,imagine_mean,imagine_sd,imagine_n,aoa_mean,aoa_sd,aoa_n
temporada,period of time,6.083333333333333,1.8319554050414568,12,5.7272727272727275,2.4531982835029496,11,4.833333333333333,2.918073253904281,12,4.571428571428571,2.4087751663859795,14,8.153846153846153,3.601993749905596,13
temporal,temporary,4.333333333333333,2.3484359721209165,12,7.071428571428571,1.9400351192017802,14,5.3076923076923075,2.8102376941169758,13,6.769230769230769,2.1273554065179194,13,8.066666666666666,2.98727459799221,15
tenda,shop,6.285714285714286,1.3259870882635927,14,5.285714285714286,2.4629117048595273,14,7.666666666666667,1.591644851508444,21,8.166666666666666,1.403458930534473,12,6.5,3.8380684244511887,14
tendencia,trend,5.904761904761905,1.9724290077151554,21,6,1.5374122295716148,12,5,3.088439984597651,14,5.071428571428571,1.9400351192017802,14,8.928571428571429,3.6047892441175375,14
tensión,tension,3.4166666666666665,2.02072594216369,12,7.538461538461538,3.152125859780577,13,4,2.7797972457128464,23,5.714285714285714,2.367360472001592,14,8.785714285714286,2.887068553942708,14
teoría,theory,4.913043478260869,2.10870583918325,23,5.357142857142857,2.205138853368958,14,3.4166666666666665,2.429303429280737,12,5.066666666666666,2.6583202716502514,15,9.357142857142858,2.3074175660629415,14
termo,term,5.142857142857143,1.5901482410679286,21,4.928571428571429,1.9792883614022538,14,5.153846153846154,2.99572344757639,13,4.25,2.958039891549808,12,11.294117647058824,2.494110710312218,17
terrible,terrible,2.6923076923076925,2.1750331562459526,13,7.666666666666667,2.5495097567963922,9,3.2142857142857144,2.2592909516916153,14,4.928571428571429,2.36852065853142,14,5.928571428571429,2.092634913003432,14
territorial,territorial,4.416666666666667,1.6213537179739275,12,5.714285714285714,1.6374732612530438,14,4.357142857142857,2.2397507710643874,14,5.153846153846154,2.409915415049314,13,11.391304347826088,3.0561284247584544,23
territorio,territory,6.642857142857143,2.134231724753676,14,5.076923076923077,1.8009968749527974,13,6.25,2.5628464289109907,12,6.529411764705882,2.239353898416448,17,8.666666666666666,2.39443799947573,21
terror,terror,5,2,14,7.923076923076923,1.977436828385779,13,3.7857142857142856,2.778449247292493,14,6,3.1622776601683795,11,6.142857142857143,2.3812454032143906,14
terrorismo,terrorism,2.142857142857143,2.2822776362202757,14,6.461538461538462,2.9892971474742085,13,5.222222222222222,2.862594006219611,9,6.142857142857143,2.656114653953223,14,9.571428571428571,4.467218816673742,14
terrorista,terrorist,1.5,1.0190493307301363,14,6.230769230769231,3.269909431820351,13,7.076923076923077,2.5645512427953308,13,7.066666666666666,2.120197654757238,15,10.583333333333334,3.0289011909011543,12
tese,thesis,5.214285714285714,2.1901377346421147,14,6.846153846153846,2.7942248133771037,13,6.285714285714286,2.0542103640523828,14,3.5833333333333335,2.0652243256245835,12,12.692307692307692,2.2130151145972574,14
tesouro,treasure,8,1.3228756555322954,9,7.214285714285714,1.5776599725577727,14,7.214285714285714,2.190137734642116,14,7.285714285714286,2.267786838055364,14,4.894736842105263,1.6962290477574484,19
testemuño,witness,4.642857142857143,2.1342317247536773,14,6.538461538461538,1.8536173919925978,13,4.833333333333333,2.6911752530120077,12,4.454545454545454,2.9449494516421284,11,10.75,3.2227881773960316,12
texto,text,5.769230769230769,1.5358952955766092,13,4.916666666666667,1.7298624923456327,12,6.647058823529412,3.0606612126832218,17,7.619047619047619,1.5321941938341392,21,5.357142857142857,1.5495479666983214,14
tío,uncle,7.428571428571429,1.5045717874984448,14,5.461538461538462,1.8081014266989472,13,7.75,2.261335084333227,12,8.176470588235293,1.1850788010532818,17,3.2857142857142856,1.5856499343441837,21
típico,typical,4.769230769230769,1.5892265495016835,13,4,2.041241452319315,13,3.8,2.3964259101539405,15,4.083333333333333,2.353269807709857,12,9,2.3204774044612857,14
tipo,type,4.857142857142857,1.9158104473902609,14,4.636363636363637,1.1200649331826495,11,3.2,1.673320053068151,20,4.4,2.6939084723024385,15,7.428571428571429,2.7093651176353735,14
tiro,shot,2.6923076923076925,2.2130151145972543,13,7,2.7838821814150108,9,6.714285714285714,2.6436737675081985,14,4.071428571428571,2.6154654156878734,14,7.428571428571429,2.6519741765271836,14
titular,headline,6.583333333333333,1.975225341958519,12,6.153846153846154,1.818706218082598,13,5.6521739130434785,2.569200364672634,23,5.071428571428571,2.555966946767316,14,9.285714285714286,3.891382420536068,14
título,title,5.809523809523809,2.0400746951777915,21,6.285714285714286,2.267786838055364,14,6.769230769230769,1.877669040497026,13,6.083333333333333,2.712205856136405,12,8.529411764705882,3.760280027119382,17
tolo,crazy,5.181818181818182,3.027149874657078,11,7,2.1026299321513875,20,5.533333333333333,2.8999178970315365,15,4.142857142857143,2.2822776362202757,14,5.869565217391305,2.0737394380483276,23
toma,taking,5.583333333333333,1.676486224400923,12,5.428571428571429,1.9499225118444588,14,3.769230769230769,2.204308136122162,13,4.076923076923077,2.6602486870447053,13,8.066666666666666,4.00832467081531,15
ton,tone,5.357142857142857,2.023216892329291,14,6.714285714285714,1.8985245861972941,14,2.9523809523809526,1.8021151593666394,21,3.1666666666666665,2.2495790852081776,12,8.307692307692308,3.5680203517874203,14
tonelada,ton,5,1.3587324409735149,14,5.846153846153846,1.9513309067639724,13,5.888888888888889,3.295619988880865,9,6.5,2.0662116951635836,14,8.5,2.27866357593825,14
torre,tower,5.285714285714286,2.3996336716761073,14,5.785714285714286,1.968153036129653,14,7.923076923076923,1.705947364444873,13,8.444444444444445,0.8819171036881933,9,4.923076923076923,2.5318484177091665,14
traballador,worker,6.642857142857143,2.02321689232929,14,7.538461538461538,1.3913653136029518,13,6.416666666666667,2.2343733444579588,12,7.0588235294117645,2.276801161588725,17,6.285714285714286,1.7071279138616757,21
traballo,work,5.363636363636363,1.8586407545691706,11,7,2.200478416880723,20,6.8,2.274077520980446,15,6.928571428571429,2.26899793925681,14,5.391304347826087,1.3395769493246952,23
tradicional,traditional,5.416666666666667,2.1087839379532696,12,5.133333333333334,2.6421491973301547,15,3.7857142857142856,2.006856379383569,14,4.565217391304348,2.5013830166624684,23,7.434782608695652,3.0124904670769084,23
tráfico,traffic,4.166666666666667,1.4034589305344738,12,7.076923076923077,2.2898885875932353,13,6.521739130434782,2.711416356099978,23,7.571428571428571,1.5548576840284833,14,7,2.1838568563966754,14
tramo,section,5.769230769230769,1.5892265495016835,13,6.066666666666666,2.186538904513793,15,4.833333333333333,2.367712103711219,12,5.857142857142857,2.8516430582855445,14,8.652173913043478,3.405993322634968,23
tranquilidade,calmness,7.928571428571429,0.9972489631508753,14,2.8461538461538463,2.9957234475763905,13,2.4166666666666665,1.5050420310248867,12,4.909090909090909,3.3001377381723165,11,5.363636363636363,2.540579747724022,12
tranquilo,calm,7.333333333333333,1.316561177208768,21,1.1666666666666667,0.38924947208076166,12,3.9285714285714284,2.758602927187983,14,5.071428571428571,3.407328881967532,14,3.9285714285714284,1.4917354742965405,14
transferencia,transfer,6.545454545454546,1.967924610529396,11,5.642857142857143,2.1699749327564155,14,6.285714285714286,2.0542103640523828,14,4.538461538461538,2.7268841992093167,13,11.956521739130435,3.624139532603382,23
transformación,transformation,7,1.6172150801252798,14,6.5,2.0225995873897262,12,2.7142857142857144,1.6374732612530445,14,3.9285714285714284,2.4007782620925786,14,8.307692307692308,2.657837949180228,13
transición,transition,6.636363636363637,2.062654952856986,11,5.666666666666667,1.4354811251305475,12,4.142857142857143,1.95555000554213,14,4.923076923076923,2.5318484177091665,13,10.947368421052632,2.895853054331434,19
transmisión,transmission,5.357142857142857,1.5984195491000026,14,5,1.7320508075688772,11,4.571428571428571,1.8277470669267513,14,5.642857142857143,2.0608863984346026,14,10.307692307692308,2.9547875102567405,13
transporte,transport,7.086956521739131,1.5641740044526804,23,5.428571428571429,2.20887321481358,14,7.428571428571429,2.31098665955893,14,7.416666666666667,1.8319554050414553,12,7.15625,3.370741040378261,32
tratamento,treatment,5.214285714285714,2.5169753346357675,14,5.739130434782608,2.240482726077084,23,4.142857142857143,2.10702644491246,14,4.75,2.958039891549808,12,9.4,2.472708174105005,15
traxe,suit,6.25,2.220769727328383,12,4.714285714285714,2.1989008243131005,14,6.428571428571429,3.1061795904859797,14,8.23076923076923,1.4806443503784723,13,7,1.5954480704349312,23
traxectoria,trajectory,5.928571428571429,1.5915297775935686,14,5.461538461538462,1.8980421761815784,13,4.222222222222222,2.7738861628488727,9,4.642857142857143,2.530039308212207,14,9.142857142857142,3.7592377062202567,14
traxedia,tragedy,2.857142857142857,2.6269942712345036,14,6.846153846153846,2.995723447576391,13,4,2.9232609437842774,12,5.818181818181818,3.341202831861059,11,8.75,2.800162332956625,12
tren,train,5.928571428571429,2.464026901522906,14,6.285714285714286,2.1246848505803673,21,7.583333333333333,1.928651593652147,12,7.714285714285714,2.893721889474933,14,4.928571428571429,2.2001498450467736,14
tribunal,court,4.785714285714286,2.359223191208086,14,7,1.632993161855452,13,6.444444444444445,2.5549516194593154,9,7.142857142857143,1.747840111378913,14,10.642857142857142,3.4330328116279767,14
triste,sad,3.2857142857142856,2.2677868380553634,14,4.714285714285714,2.5246042013801633,14,3.142857142857143,1.98206241793023,21,6.166666666666667,2.3290003057626305,12,4.142857142857143,1.2924123453177283,14
tropa,troop,4.857142857142857,2.0701966780270626,14,6.461538461538462,1.6132464481796038,13,5.222222222222222,2.7738861628488727,9,6,2.0754980866510833,14,8.538461538461538,3.777463536452837,14
turismo,tourism,6.357142857142857,1.6919330254585607,14,6.6923076923076925,2.9264487974510267,13,5.714285714285714,2.1989008243131005,14,5.833333333333333,1.9462473604038077,12,9.785714285714286,3.3323258550741413,14
turista,tourist,5.357142857142857,2.1342317247536773,14,5.230769230769231,2.047512562185564,13,7.333333333333333,2.059714602177748,12,7.545454545454546,2.339386088854782,11,8.333333333333334,2.870962250261093,12
turístico,tourist,6,1.9215378456610457,14,6.923076923076923,2.8125178062114395,13,4.571428571428571,2.3440361546924775,14,6.333333333333333,2.5346089292516956,12,9.428571428571429,4.182643362098362,14
último,last,3.727272727272727,1.7372915179041826,11,5.85,2.230765740608745,20,5.266666666666667,3.0581662728473336,15,5.857142857142857,2.5677629550654775,14,4.565217391304348,1.7009646182125802,23
único,unique,6.642857142857143,2.2738358934473846,14,5.636363636363637,1.0269106361049416,11,5.15,2.9960500312033647,20,4.866666666666666,2.695675549220764,15,6.785714285714286,2.665407211740001,14
unidade,unit,4.357142857142857,2.1342317247536773,14,5.583333333333333,1.9752253419585202,12,4.333333333333333,2.8452131897694577,15,4.857142857142857,1.9158104473902609,14,6.956521739130435,2.6367724911263157,23
unión,union,7.083333333333333,1.5642792899510285,12,5.642857142857143,2.977018199917052,14,4.461538461538462,2.569545505058064,13,5.384615384615385,2.534379001467011,13,7.266666666666667,2.120197654757238,15
universal,universal,6.5,2.0662116951635836,14,5.076923076923077,2.05999751057853,13,3.7857142857142856,2.722514997587325,14,4,2.256304299271065,12,9.5,3.156190498296714,14
universidade,university,6.25,1.1381803659589922,12,6.214285714285714,2.190137734642116,14,7.285714285714286,1.8575654633281307,14,7.214285714285714,2.2930856412794007,14,9,2.3603873774083293,30
urbano,urban,6.416666666666667,1.443375672974065,12,5.357142857142857,2.4053511772118195,14,5.142857142857143,2.4449993820085067,14,5.071428571428571,2.615465415687874,14,9.10344827586207,2.3655991024052443,30
urxencia,urgency,3.1538461538461537,2.3038429433649132,13,8.466666666666667,1.3020130933435716,15,4.916666666666667,2.712205856136405,12,6.142857142857143,2.2483204964917816,14,7.130434782608695,3.5586558727352893,23
usuario,user,5.25,0.8660254037844386,12,4.5,1.454436184706849,14,5.5,1.9513309067639726,14,4.785714285714286,2.6654072117400003,14,9.344827586206897,2.074950293190617,30
útil,useful,7.571428571428571,1.4525460784051263,14,4.230769230769231,2.3506682083273738,13,3.5555555555555554,2.8333333333333335,9,4.285714285714286,2.3996336716761073,14,5.785714285714286,2.577374078952673,14
utilización,use,5.571428571428571,1.6508406117111145,14,5.333333333333333,2.015094553763188,12,3.4285714285714284,2.027286390693261,14,2.857142857142857,1.70326125450528,14,7.3076923076923075,2.9264487974510267,13
vaca,cow,6.571428571428571,2.376626106132736,14,4.761904761904762,2.0713464679952,21,6.75,2.8959218974902683,12,7.714285714285714,2.3673604720015935,14,3.5714285714285716,1.0163498575623613,14
vacación,vacation,8.416666666666666,0.9962049198956202,12,3,3.113247129976625,14,6.615384615384615,1.7577666482623884,13,5.384615384615385,2.8147960713126134,13,4.666666666666667,1.345185418269098,15
val,valley,5.833333333333333,1.8989630344113093,12,3.1818181818181817,1.9400093720485898,11,5.333333333333333,2.640018365409031,12,6.071428571428571,2.555966946767316,14,8.692307692307692,3.8380684244511882,13
valor,value,6.2,2.07708587070581,15,6.071428571428571,2.400778262092579,14,3,2.3204774044612857,14,3.909090909090909,2.0225995873897262,11,7.45,1.5381123085406387,20
valoración,assessment,6.923076923076923,1.9348358440936901,13,6.6,1.5491933384829673,15,3.9166666666666665,2.274696116900546,12,4.428571428571429,3.32159103939167,14,9.782608695652174,3.029499234634039,23
vantaxe,advantage,6.416666666666667,1.6213537179739284,12,4.384615384615385,2.5670495884855025,13,4.304347826086956,2.244888792724398,23,5.285714285714286,1.8575654633281296,14,8.428571428571429,2.7655653397364617,14
variación,variation,4.833333333333333,1.9924098397912442,12,5.454545454545454,2.5441555126853537,11,3.1666666666666665,1.992409839791244,12,3.857142857142857,1.95555000554213,14,9.384615384615385,2.534379001467011,13
variado,varied,6.642857142857143,2.0608863984346018,14,5.461538461538462,2.331501112137293,13,2.2222222222222223,1.3017082793177759,9,4.214285714285714,2.516975334635768,14,6.571428571428571,3.3903547741358127,14
variedade,variety,6.384615384615385,2.0223114472661208,13,4.666666666666667,2.5,9,4.571428571428571,2.31098665955893,14,5.071428571428571,2.6736401493753137,14,8,2.4178820993079553,14
vasco,basque,5.388888888888889,2.615314375184321,18,5.777777777777778,2.045239970259654,18,7.105263157894737,2.424292264240461,19,6.105263157894737,2.5580968803238875,19,8.666666666666666,1.9880595947760085,15
vaso,glass,5.428571428571429,1.8277470669267513,14,4.666666666666667,1.3706888336846843,12,7.857142857142857,2.282277636220275,14,7.857142857142857,2.282277636220275,14,3.769230769230769,1.0919284281983381,13
veciño,neighbor,6.416666666666667,2.2746961169005466,12,5.823529411764706,1.5506165756581747,17,8.19047619047619,1.2090925365350491,21,8.428571428571429,1.089409558803845,14,5.181818181818182,1.9672645653622365,22
venda,sale,4.739130434782608,2.240482726077084,23,5.642857142857143,2.0608863984346026,14,6.916666666666667,2.0207259421636894,12,6.2,2.677952309401452,15,7.785714285714286,2.154729018428337,14
ventá,window,5.538461538461538,2.258885588639695,13,4.111111111111111,2.758824226207808,9,8.071428571428571,2.164904890939366,14,8.285714285714286,1.3259870882635927,14,4.071428571428571,1.6391501416322989,14
vento,wind,5.153846153846154,2.0349510168614966,13,4.25,2.050498830661811,12,6.529411764705882,2.4524897313450555,17,5,2.6457513110645907,21,4.214285714285714,2.006856379383569,14
ventre,belly,5.357142857142857,1.5495479666983214,14,4.090909090909091,1.8140862964338522,11,7.357142857142857,1.6458405781822263,14,6.785714285714286,2.154729018428337,14,7.076923076923077,3.1480559731771622,13
verán,summer,8.80952380952381,0.4023739080814749,21,7.714285714285714,2.893721889474933,14,7.384615384615385,1.556623564988313,13,8.166666666666666,1.4668044012461745,12,4.588235294117647,2.0328189641914673,17
