"session","survey","slot","word","use_number","response","response_corrected","lemma","upos"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings","w10","excrement",7,"manifest","manifest","manifest","ADJ"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings","w10","excrement",2,"theft","theft","theft","NOUN"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings","w10","excrement",3,"taper","taper","taper","NOUN"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings","w10","excrement",4,"ovbserve","observe","observe","ADJ"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings","w10","excrement",1,"illusion","illusion","illusion","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings","w10","excrement",2,"probe","probe","probe","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings","w10","excrement",1,"rain collector","rain collector","rain collector","NOUN NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings","w10","excrement",2,"climate change","climate change","climate change","NOUN NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings","w10","excrement",3,"disperse","disperse","disperse","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings","w10","excrement",1,"recreation","recreation","recreation","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings","w10","excrement",2,"tailor","tailor","tailor","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings","w10","excrement",3,"bowl","bowl","bowl","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings","w10","excrement",4,"fiancee","fiancee","fiancee","NOUN"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings","w10","excrement",1,"fresh","fresh","fresh","ADJ"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings","w10","excrement",2,"distill","distill","distill","ADV"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings","w10","excrement",3,"park car","park car","park car","NOUN NOUN"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings","w10","excrement",4,"soup","soup","soup","NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings","w10","excrement",1,"entertain","entertain","entertain","ADJ"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings","w10","excrement",2,"hush","hush","hush","INTJ"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings","w10","excrement",3,"chug","chug","chug","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings","w10","excrement",1,"secret code","secret code","secret code","ADJ NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings","w10","excrement",2,"dish","dish","dish","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings","w10","excrement",1,"supress","suppress","suppress","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings","w10","excrement",2,"map","map","map","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings","w10","excrement",3,"voyage","voyage","voyage","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings","w10","excrement",4,"burgle","burgle","burgle","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings","w10","excrement",5,"situp","setup","setup","NOUN"
"iiEF3G6d0Zwa6x3NPBYACZUcLOZpqLcroUzNwnZmTBRu5KQktL3KH9QJT3QpUY37","English_Word_Ratings","w10","excrement",6,"render","render","render","VERB"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings","w10","excrement",1,"memorial","memorial","memorial","ADJ"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings","w10","excrement",2,"decompress","decompress","decompress","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings","w10","excrement",4,"extension","extension","extension","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings","w10","excrement",5,"airplane","airplane","airplane","NOUN"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings","w10","excrement",6,"strive","strive","strive","ADJ"
"yLAv948rJF5uUpOa1azj6ddWWLX7U3KcGrE4Zl3iQSXxsNsEg2B3M4KSURKG8jYP","English_Word_Ratings","w10","excrement",7,"blow away","blow away","blow away","VERB ADV"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings","w10","excrement",1,"hew","hew","hew","INTJ"
"v7tq2P9zqG6N3xAH4o8GvO1YBrnWjahz5rdJByCbpdgbhBPOwT65OuHZHKYl1uFR","English_Word_Ratings","w10","excrement",4,"flee","flee","flee","NOUN"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings","w10","excrement",1,"vacuum","vacuum","vacuum","NOUN"
"d6NyWdJP1bcvb4qi8hcmuNgepBmDczes1g8QpCTab6HT2HBFidygOyOYJg6MzUXt","English_Word_Ratings","w10","excrement",3,"secrecy","secrecy","secrecy","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",1,"bypass","bypass","bypass","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",2,"destory","destroy","destroy","VERB"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",3,"remake","remake","remake","VERB"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",4,"muse","muse","muse","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",5,"sleigh","sleigh","sleigh","INTJ"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",7,"clarity","clarity","clarity","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",8,"sandwich","sandwich","sandwich","NOUN"
"garnFORYQ61r3wCyh826JKL8aDnIglWYXHz7MSvIQBIC8H32nBUgalgql6gZBzlN","English_Word_Ratings","w10","excrement",9,"pass","pass","pass","VERB"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings","w10","excrement",1,"advocat","advocate","advocate","NOUN"
"i7gzsiwaaH625g2xHgXMPfOfI6R9h8LKxyKgcR3DppkfqTpYxlpaGNFv4AOTf78v","English_Word_Ratings","w10","excrement",2,"bash","bash","bash","NOUN"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings","w10","excrement",1,"stub","stub","stub","NOUN"
"wKTNXd6bXFAL8q4qqOh2llgWoCGmV4nmEB8h4ybNDi4oesm36R1MtrSdkxNsLMnC","English_Word_Ratings","w10","excrement",2,"toilet paper","toilet paper","toilet paper","NOUN NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",1,"sedate","sedate","sedate","NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",2,"ban","ban","ban","NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",3,"discriminate","discriminate","discriminate","VERB"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",4,"purify","purify","purify","VERB"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",5,"projectile","projectile","projectile","NOUN"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",6,"sunburn","sunburn","sunburn","VERB"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",7,"incriminate","incriminate","incriminate","VERB"
"GoSFbC6zIahLMncIpKDjoQ5dleIxSC8jVVFIn9Km4i5Y1NIhpLJUPrByLuQc21a6","English_Word_Ratings","w10","excrement",8,"put out","put out","put out","VERB ADP"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings","w10","excrement",1,"eye shadow","eye shadow","eye shadow","NOUN NOUN"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings","w10","excrement",2,"rollerblad","rollerblading","rollerblad","NOUN"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings","w10","excrement",3,"lack","lack","lack","NOUN"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings","w10","excrement",5,"wet","wet","wet","ADJ"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings","w10","excrement",6,"born","born","bear","VERB"
"sBacIiuSQV6IuSUPRTFQmqG3UmmTN9xKph2xv2OOURpgUNOKXSQsxnE8Saex7WkV","English_Word_Ratings","w10","excrement",7,"swinn","swine","swine","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",1,"compleemnt","complement","complement","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",2,"blood pressure","blood pressure","blood pressure","NOUN NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",3,"tumble","tumble","tumble","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",4,"crush","crush","crush","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",5,"candy","candy","candy","NOUN"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",6,"safe","safe","safe","ADJ"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",7,"loosen","loosen","loosen","VERB"
"kO56Jn0idpJWnDDMSRMIU9DECzlitjq3w7Z1s2KfSCMDE6YZiy9U0xnv6wljxLlh","English_Word_Ratings","w10","excrement",8,"endanger","endanger","endanger","NOUN"
"LSuU7j19LztOjJyzbaQVC813k4Xs1HHJRzjUOC3xGQR21Jg71xWUBLSqxxfwF8n3","English_Word_Ratings","w10","excrement",1,"withdraw","withdraw","withdraw","VERB"
"LSuU7j19LztOjJyzbaQVC813k4Xs1HHJRzjUOC3xGQR21Jg71xWUBLSqxxfwF8n3","English_Word_Ratings","w10","excrement",2,"stab","stab","stab","NOUN"
"LSuU7j19LztOjJyzbaQVC813k4Xs1HHJRzjUOC3xGQR21Jg71xWUBLSqxxfwF8n3","English_Word_Ratings","w10","excrement",3,"game","game","game","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings","w10","excrement",1,"group","group","group","NOUN"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings","w10","excrement",2,"accost","accost","accost","ADJ"
"YReDSBupRsykKwPjPFxhEKJ9WrWhRKquBSvqA45zIjX2ea9uVVVtSygOIdC1LG2h","English_Word_Ratings","w10","excrement",4,"furnish","furnish","furnish","INTJ"
"HgQcnYS7bLBLsGHsEWYXm89MfSMSM8NNKgbmYc1Ws5lXQCnjE1r1xFC1VARqczsu","English_Word_Ratings","w10","excrement",1,"squint","squint","squint","NOUN"
"HgQcnYS7bLBLsGHsEWYXm89MfSMSM8NNKgbmYc1Ws5lXQCnjE1r1xFC1VARqczsu","English_Word_Ratings","w10","excrement",2,"teeth","teeth","tooth","NOUN"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings","w10","excrement",1,"pay","pay","pay","VERB"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings","w10","excrement",2,"scrunchie","scrunchies","scrunchy","NOUN"
"DN6wJxt2qT1Np5PlWQiffYY3Uj2fhio8LP2BS98Ht1WUs0dFRBairReZaXoTmHEP","English_Word_Ratings","w10","excrement",4,"haul","haul","haul","X"
"o5DMFT7lEisuLPj9cmVBQLnIxZkz0iM23cfDJOL9HqvghxE6MFdH5AfsRQ9r0D2j","English_Word_Ratings","w10","excrement",1,"itch","itch","itch","NOUN"
"o5DMFT7lEisuLPj9cmVBQLnIxZkz0iM23cfDJOL9HqvghxE6MFdH5AfsRQ9r0D2j","English_Word_Ratings","w10","excrement",2,"challenge","challenge","challenge","NOUN"
"o5DMFT7lEisuLPj9cmVBQLnIxZkz0iM23cfDJOL9HqvghxE6MFdH5AfsRQ9r0D2j","English_Word_Ratings","w10","excrement",4,"gamble","gamble","gamble","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings","w10","excrement",1,"demonstrate","demonstrate","demonstrate","VERB"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings","w10","excrement",2,"sculp","sculpt","sculpt","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings","w10","excrement",3,"aid","aid","aid","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings","w10","excrement",4,"murder","murder","murder","NOUN"
"FibKe5OYiPqz2UUn75mURehUDCnnAmvduGjCpCkj9jFTXR7BfZxkaHsHG0ZZQtwF","English_Word_Ratings","w10","excrement",5,"upgrad","upgrade","upgrade","NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",1,"pee","pee","pee","NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",2,"segregate","segregate","segregate","VERB"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",3,"truck","truck","truck","NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",4,"bedding","bedding","bedding","NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",5,"mute","mute","mute","X"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",6,"establish","establish","establish","NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",7,"space travel","space travel","space travel","NOUN NOUN"
"50X4V7q3Et1XAYfAEDSwioMfQS8YbRUtzDW2SFCVjvd0kNGpkiwqdWUnTkiNNE80","English_Word_Ratings","w10","excrement",8,"impale","impale","impale","ADJ"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",1,"coleslaw","coleslaw","coleslaw","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",2,"juice","juice","juice","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",3,"touch","touch","touch","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",4,"bloode","blood","blood","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",5,"aphrodisiac","aphrodisiac","aphrodisiac","X"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",6,"date","date","date","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",7,"sandwich","sandwich","sandwich","NOUN"
"WERLbHrisM97Sa8njspLxo48hq1D6V8RsVCSTTGotC7HiHvIiUCrNVOlUHbScfKy","English_Word_Ratings_2","w01","flares",8,"procreate","procreate","procreate","VERB"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_2","w01","flares",1,"blanket","blanket","blanket","NOUN"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_2","w01","flares",2,"sinch","sins","sins","NOUN"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_2","w01","flares",3,"placehold","place hold","place hold","NOUN NOUN"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_2","w01","flares",5,"put up","put up","put up","VERB ADP"
"lzZBcD4N5WdlEJp4FXc4WDU0QXXMUZa3saiMJqn8EsCLw7dkUMjuSISR0HfCREb4","English_Word_Ratings_2","w01","flares",6,"harness","harness","harness","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_2","w01","flares",1,"oppose","oppose","oppose","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_2","w01","flares",2,"buff","buff","buff","NOUN"
"OQxE9L7Mw12SKUcq9pZmmo3FxWc2uCuUHaraGy5sZW9vGR9PSug2a5hMNwjVlA5c","English_Word_Ratings_2","w01","flares",3,"react","react","react","VERB"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",1,"wax","wax","wax","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",2,"crab","crab","crab","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",3,"project","project","project","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",4,"plant","plant","plant","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",6,"marinade","marinade","marinade","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",7,"situp","setup","setup","NOUN"
"VsSi9vBmSPfWlt7NRbLMin20fVJgh5EyxhB0M3tiDqMhDEh6ip526THZdwm0Gup1","English_Word_Ratings_2","w01","flares",8,"cartwheel","cartwheel","cartwheel","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",1,"anger","anger","anger","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",2,"adhere","adhere","adhere","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",3,"comfortable","comfortable","comfortable","ADJ"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",4,"tick","tick","tick","NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",5,"unknot","knot","knot","PART"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",6,"block noise","block noise","block noise","NOUN NOUN"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",7,"persecute","persecute","persecute","X"
"1rQGGdmkluNiDXwCZmvMMjeDbNuEovZX9qG1U4NeMzFi5e2GsTSOsUHnaqrIz503","English_Word_Ratings_2","w01","flares",8,"purpose","purpose","purpose","VERB"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_2","w01","flares",1,"incubate","incubate","incubate","NOUN"
"g4JaB1MgPE1r4qjranCAuVoa3se9LFY4Hw7KnJj9jwqdBHzKOMXyzPkYnLVzXN3b","English_Word_Ratings_2","w01","flares",2,"deactivate","deactivate","deactivate","NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_2","w01","flares",1,"cock","cock","cock","NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_2","w01","flares",2,"oink","oink","oink","NOUN"
"sxZt1pXLM7kUV1KxULkPh8B0LAjLRoiJMkJRsCZ73YaImMKyBOOpLKcmQuG6iNZP","English_Word_Ratings_2","w01","flares",3,"trespasse","trespass","trespass","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_2","w01","flares",1,"declare","declare","declare","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_2","w01","flares",2,"snooze","snooze","snooze","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_2","w01","flares",3,"speech","speech","speech","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_2","w01","flares",4,"lighting","lighting","lighting","NOUN"
"A8tz7HX3m2x4GAoKlJAZ1XfBrXKxo5dGxhoV1dKkNdDkugAvJvRJp9tFe33unNJk","English_Word_Ratings_2","w01","flares",6,"supplement","supplement","supplement","NOUN"
